鍍金	t u t ɕ i n
鍍鋅	t u ɕ i n
鍍鋅鐵	t u ɕ i n tʰ j ɛ
鍏	w e ɪ̯
鍐	t s ʊ ŋ
鍑	f u
鍒	ʐ o ʊ̯
鍔	ˀɤ
鍘	ʈ ʂ ä
鍘刀	ʈ ʂ ä t ɑ ʊ̯
鍚	j ɑ ŋ
鍛	t w ä n
鍛冶	t w ä n j ɛ
鍛造	t w ä n t s ɑ ʊ̯
鍛鍊	t w ä n l j ɛ n
鍛鐵	t w ä n tʰ j ɛ
鍜	ɕ j ä
鍠	x w ɑ ŋ
鍡	w e ɪ̯
鍣	ʈ ʂ ɑ ʊ̯
鍤	ʈ ʂʰ ä
鍥	t ɕʰ j ɛ
鍥而不捨	t ɕʰ j ɛˀ ɤ ɻ p u ʂ ɤ
鍦	ʂ ʐ̩
鍧	x ʊ ŋ
鍩	tʰ j ɛ n
鍪	m o ʊ̯
鍬	t ɕʰ j ɑ ʊ̯
鍬形蟲	t ɕʰ j ɑ ʊ̯ ɕ i ŋ ʈ ʂʰ ʊ ŋ
鍬甲	t ɕʰ j ɑ ʊ̯ t ɕ j ä
鍭	x o ʊ̯
鍮	tʰ o ʊ̯
鍰	x w ä n
鍱	ɕ j ɛ
鍵	t ɕ j ɛ n
鍵位	t ɕ j ɛ n w e ɪ̯
鍵入	t ɕ j ɛ n ʐ u
鍵帽	t ɕ j ɛ n m ɑ ʊ̯
鍵政	t ɕ j ɛ n ʈ ʂ ɤ ŋ
鍵盤	t ɕ j ɛ n pʰ ä n
鍵盤俠	t ɕ j ɛ n pʰ ä n ɕ j ä
鍵盤戰士	t ɕ j ɛ n pʰ ä n ʈ ʂ ä n ʂ ʐ̩
鍵盤樂器	t ɕ j ɛ n pʰ ä n ɥ ɛ t ɕʰ i
鍵盤膜	t ɕ j ɛ n pʰ ä n m w ɔ
鍵盤貼	t ɕ j ɛ n pʰ ä n tʰ j ɛ
鍵程	t ɕ j ɛ n ʈ ʂʰ ɤ ŋ
鍵級	t ɕ j ɛ n t ɕ i
鍵能	t ɕ j ɛ n n ɤ ŋ
鍵角	t ɕ j ɛ n t ɕ j ɑ ʊ̯
鍵長	t ɕ j ɛ n ʈ ʂʰ ɑ ŋ
鍶	s ʊ ŋ
鍺	ʈ ʂ ɤ
鍾	ʈ ʂ ʊ ŋ
鍾塔	ʈ ʂ ʊ ŋ tʰ ä
鍾山	ʈ ʂ ʊ ŋ ʂ ä n
鍾情	ʈ ʂ ʊ ŋ t ɕʰ i ŋ
鍾意	ʈ ʂ ʊ ŋ i
鍾愛	ʈ ʂ ʊ ŋˀ a ɪ̯
鍾祥	ʈ ʂ ʊ ŋ ɕ j ɑ ŋ
鍾離	ʈ ʂ ʊ ŋ l i
鍾靈毓秀	ʈ ʂ ʊ ŋ l i ŋ y ɕ j o ʊ̯
鎀	ɕ j o ʊ̯
鎁	j ɛ
鎂	m e ɪ̯
鎂光燈	m e ɪ̯ k w ɑ ŋ t ɤ ŋ
鎂粉	m e ɪ̯ f ə n
鎄	ˀa ɪ̯
鎅	t ɕ j ɛ
鎇	m e ɪ̯
鎊	pʰ ɑ ŋ
鎊金	p ɑ ŋ t ɕ i n
鎋	ɕ j ä
鎌	l j ɛ n
鎌倉	l j ɛ n t sʰ ɑ ŋ
鎌谷	l j ɛ n k u
鎎	kʰ a ɪ̯
鎏	l j o ʊ̯
鎏金	l j o ʊ̯ t ɕ i n
鎒	n o ʊ̯
鎓	w ə ŋ
鎓內鹽	w ə ŋ n e ɪ̯ j ɛ n
鎔	ʐ ʊ ŋ
鎕	tʰ ɑ ŋ
鎖	s w ɔ
鎖上	s w ɔ ʂ ɑ ŋ
鎖匙	s w ɔ ʂ ʐ̩
鎖匠	s w ɔ t ɕ j ɑ ŋ
鎖喉	s w ɔ x o ʊ̯
鎖子	s w ɔ d z̥ z̩
鎖子鎧甲	s w ɔ d z̥ z̩ kʰ a ɪ̯ t ɕ j ä
鎖孔	s w ɔ kʰ ʊ ŋ
鎖存器	s w ɔ t sʰ w ə n t ɕʰ i
鎖定	s w ɔ t i ŋ
鎖死	s w ɔ s z̩
鎖眼	s w ɔ j ɛ n
鎖肛痔	s w ɔ k ɑ ŋ ʈ ʂ ʐ̩
鎖針	s o t s ə n
鎖鏈	s w ɔ l j ɛ n
鎖鐮	s w ɔ l j ɛ n
鎖鑰	s w ɔ ɥ ɛ
鎖門	s w ɔ m ə n
鎖陽	s w ɔ j ɑ ŋ
鎖頭	s w ɔ tʰ o ʊ̯
鎖骨	s w ɔ k u
鎖骨下動脈	s w ɔ k u ɕ j ä t ʊ ŋ m a ɪ̯
鎗	ʈ ʂʰ ɤ ŋ
鎘	k ɤ
鎘中毒	k ɤ ʈ ʂ ʊ ŋ t u
鎛	p w ɔ
鎜	pʰ ä n
鎝	tʰ ä
鎞	p i
鎡	t s z̩
鎢	u
鎢絲	u s z̩
鎣	t ɕ j ʊ ŋ
鎦	l j o ʊ̯
鎦子	l j o ʊ̯ d z̥ z̩
鎦金	l j o ʊ̯ t ɕ i n
鎧	kʰ a ɪ̯
鎧甲	kʰ a ɪ̯ t ɕ j ä
鎩	ʂ ä
鎩羽	ʂ ä y
鎩羽而歸	ʂ ä yˀ ɤ ɻ k w e ɪ̯
鎬	x ɑ ʊ̯
鎬京	x ɑ ʊ̯ t ɕ i ŋ
鎮	ʈ ʂ ə n
鎮公所	ʈ ʂ ə n k ʊ ŋ s w ɔ
鎮前	ʈ ʂ ə n t ɕʰ j ɛ n
鎮區	ʈ ʂ ə n t ɕʰ y
鎮南關	ʈ ʂ ə n n ä n k w ä n
鎮壓	ʈ ʂ ə n j ä
鎮子	ʈ ʂ ə n d z̥ z̩
鎮守	ʈ ʂ ə n ʂ o ʊ̯
鎮安	ʈ ʂ ə nˀ ä n
鎮定	ʈ ʂ ə n t i ŋ
鎮川	ʈ ʂ ə n ʈ ʂʰ w ä n
鎮撫	ʈ ʂ ə n f u
鎮日	ʈ ʂ ə n ʐ̩
鎮星	ʈ ʂ ə n ɕ i ŋ
鎮東	ʈ ʂ ə n t ʊ ŋ
鎮東將軍	ʈ ʂ ə n t ʊ ŋ t ɕ j ɑ ŋ t ɕ y n
鎮樓	ʈ ʂ ə n l o ʊ̯
鎮民	ʈ ʂ ə n m i n
鎮江	ʈ ʂ ə n t ɕ j ɑ ŋ
鎮流器	ʈ ʂ ə n l j o ʊ̯ t ɕʰ i
鎮海	ʈ ʂ ə n x a ɪ̯
鎮痛	ʈ ʂ ə n tʰ ʊ ŋ
鎮痛劑	ʈ ʂ ə n tʰ ʊ ŋ t ɕ i
鎮紙	ʈ ʂ ə n ʈ ʂ ʐ̩
鎮西將軍	ʈ ʂ ə n ɕ i t ɕ j ɑ ŋ t ɕ y n
鎮長	ʈ ʂ ə n ʈ ʂ ɑ ŋ
鎮雄	ʈ ʂ ə n ɕ j ʊ ŋ
鎮靜	ʈ ʂ ə n t ɕ i ŋ
鎮靜劑	ʈ ʂ ə n t ɕ i ŋ t ɕ i
鎮靜藥	ʈ ʂ ə n t ɕ i ŋ j ɑ ʊ̯
鎯	l w ɔ
鎰	i
鎲	tʰ ɑ ŋ
鎳	n j ɛ
鎳都	n j ɛ t u
鎳鎘電池	n j ɛ k ɤ t j ɛ n ʈ ʂʰ ʐ̩
鎵	t ɕ j ä
鎶	k ɤ
鎷	m ä
鎿	n ä
鏂	ˀo ʊ̯
鏃	t sʰ u
鏇	ɕ ɥ ɛ n
鏇床	ɕ ɥ ɛ n ʈ ʂʰ w ɑ ŋ
鏈	l j ɛ n
鏈傳動	l j ɛ n ʈ ʂʰ w ä n t ʊ ŋ
鏈反應	l j ɛ n f ä n i ŋ
鏈子	l j ɛ n d z̥ z̩
鏈式反應	l j ɛ n ʂ ʐ̩ f ä n i ŋ
鏈接	l j ɛ n t ɕ j ɛ
鏈條	l j ɛ n tʰ j ɑ ʊ̯
鏈球	l j ɛ n t ɕʰ j ɤ ʊ̯ ɻʷ
鏈球菌	l j ɛ n t ɕʰ j o ʊ̯ t ɕ y n
鏈表	l j ɛ n p j ɑ ʊ̯
鏈鋸	l j ɛ n t ɕ y
鏉	ʂ o ʊ̯
鏊	ˀɑ ʊ̯
鏊子	ˀɑ ʊ̯ d z̥ z̩
鏋	m ä n
鏌	m w ɔ
鏏	x w e ɪ̯
鏐	l j o ʊ̯
鏑	t i
鏓	t sʰ ʊ ŋ
鏕	ˀɑ ʊ̯
鏖	ˀɑ ʊ̯
鏖兵	ˀɑ ʊ̯ p i ŋ
鏖戰	ˀɑ ʊ̯ ʈ ʂ ä n
鏗	kʰ ɤ ŋ
鏗然	kʰ ɤ ŋ ʐ ä n
鏗鏗	kʰ ɤ ŋ kʰ ɤ ŋ
鏗鏘	kʰ ɤ ŋ t ɕʰ j ɑ ŋ
鏗鏘有力	kʰ ɤ ŋ t ɕʰ j ɑ ŋ j o ʊ̯ l i
鏘	t ɕʰ j ɑ ŋ
鏙	t sʰ w e ɪ̯
鏜	tʰ ɑ ŋ
鏝	m ä n
鏝刀	m ä n t ɑ ʊ̯
鏞	j ʊ ŋ
鏟	ʈ ʂʰ ä n
鏟土機	ʈ ʂʰ ä n tʰ u t ɕ i
鏟子	ʈ ʂʰ ä n d z̥ z̩
鏟屎官	ʈ ʂʰ ä n ʂ ʐ̩ k w ä n
鏟平	ʈ ʂʰ ä n pʰ i ŋ
鏟車	ʈ ʂʰ ä n ʈ ʂʰ ɤ
鏟運車	ʈ ʂʰ ä n y n ʈ ʂʰ ɤ
鏟除	ʈ ʂʰ ä n ʈ ʂʰ u
鏟鮰	ʈ ʂʰ ä n x w e ɪ̯
鏡	t ɕ i ŋ
鏡下血尿	t ɕ i ŋ ɕ j ä ɕ ɥ ɛ n j ɑ ʊ̯
鏡像	t ɕ i ŋ ɕ j ɑ ŋ
鏡子	t ɕ i ŋ d z̥ z̩
鏡框	t ɕ i ŋ kʰ w ɑ ŋ
鏡泊湖	t ɕ i ŋ pʰ w ɔ x u
鏡片	t ɕ i ŋ pʰ j ɛ n
鏡花水月	t ɕ i ŋ x w ä ʂ w e ɪ̯ ɥ ɛ
鏡面	t ɕ i ŋ m j ɛ n
鏡面反射	t ɕ i ŋ m j ɛ n f ä n ʂ ɤ
鏡頭	t ɕ i ŋ tʰ o ʊ̯
鏡鸞	t ɕ i ŋ l w ä n
鏢	p j ɑ ʊ̯
鏢局	p j ɑ ʊ̯ t ɕ y
鏤	l o ʊ̯
鏤版	l o ʊ̯ p ä n
鏤空	l o ʊ̯ kʰ ʊ ŋ
鏦	t sʰ ʊ ŋ
鏦鏦	t sʰ ʊ ŋ t sʰ ʊ ŋ
鏨	t s ä n
鏨子	t s ä n d z̥ z̩
鏰	p ɤ̃ ɻ
鏰兒	p ɤ̃ ɻ
鏰子	p ɤ ŋ d z̥ z̩
鏳	ʈ ʂ ɤ ŋ
鏴	l u
鏵	x w ä
鏵犁	x w ä l i
鏷	pʰ u
鏹	t ɕʰ j ɑ ŋ
鏹水	t ɕʰ j ɑ ŋ ʂ w e ɪ̯
鏺	pʰ w ɔ
鏻	l i n
鏽	ɕ j o ʊ̯
鏽帶	ɕ j o ʊ̯ t a ɪ̯
鏽斑	ɕ j o ʊ̯ p ä n
鏾	ɕ j ɛ n
鏾雞	ɕ i ɛ n t ɕ i
鐃	n ɑ ʊ̯
鐃鈸	n ɑ ʊ̯ p ä
鐄	x ɤ ŋ
鐇	f ä n
鐈	t ɕʰ j ɑ ʊ̯
鐉	t ɕʰ ɥ ɛ n
鐋	tʰ ɑ ŋ
鐍	t ɕ ɥ ɛ
鐎	t ɕ j ɑ ʊ̯
鐏	t s w ə n
鐐	l j ɑ ʊ̯
鐐銬	l j ɑ ʊ̯ kʰ ɑ ʊ̯
鐒	l ɑ ʊ̯
鐓	t w ə n
鐔	tʰ ä n
鐘	ʈ ʂ ʊ ŋ
鐘乳石	ʈ ʂ ʊ ŋ ʐ u ʂ ʐ̩
鐘意	ʈ ʂ ʊ ŋ i
鐘擺	ʈ ʂ ʊ ŋ p a ɪ̯
鐘樓	ʈ ʂ ʊ ŋ l o ʊ̯
鐘片琴	ʈ ʂ ʊ ŋ pʰ j ɛ n t ɕʰ i n
鐘琴	ʈ ʂ ʊ ŋ t ɕʰ i n
鐘落潭	ʈ ʂ ʊ ŋ l w ɔ tʰ ä n
鐘錶	ʈ ʂ ʊ ŋ p j ɑ ʊ̯
鐘面	ʈ ʂ ʊ ŋ m j ɛ n
鐘頭	ʈ ʂ ʊ ŋ tʰ o ʊ̯
鐘鳴鼎食	ʈ ʂ ʊ ŋ m i ŋ t i ŋ ʂ ʐ̩
鐘點	ʈ ʂ ʊ ŋ t j ɛ n
鐘點工	ʈ ʂ ʊ ŋ t j ɛ n k ʊ ŋ
鐘點房	ʈ ʂ ʊ ŋ t j ɛ n f ɑ ŋ
鐘鼎文	ʈ ʂ ʊ ŋ t i ŋ w ə n
鐘鼓	ʈ ʂ ʊ ŋ k u
鐙	t ɤ ŋ
鐙子	t ɤ ŋ d z̥ z̩
鐙骨	t ɤ ŋ k u
鐙骨肌	t ɤ ŋ k u t ɕ i
鐝	t ɕ ɥ ɛ
鐠	pʰ u
鐥	ʂ ä n
鐦	kʰ a ɪ̯
鐧	t ɕ j ɛ n
鐨	f e ɪ̯
鐩	s w e ɪ̯
鐪	l u
鐫	t ɕ ɥ ɛ n
鐫刻	t ɕ ɥ ɛ n kʰ ɤ
鐫汰	t ɕ ɥ ɛ n tʰ a ɪ̯
鐬	x w e ɪ̯
鐮	l j ɛ n
鐮刀	n i ɛ n t a u
鐮刀兒	l j ɛ n t a ʊ̯ ɻʷ
鐮狀韌帶	l j ɛ n ʈ ʂ w ɑ ŋ ʐ ə n t a ɪ̯
鐯	ʈ ʂ w ɔ
鐱	t ɕʰ j ɛ n
鐲	ʈ ʂ w ɔ
鐲子	ʈ ʂ w ɔ d z̥ z̩
鐳	l e ɪ̯
鐳射	l e ɪ̯ ʂ ɤ
鐳射影碟	l e ɪ̯ ʂ ɤ i ŋ t j ɛ
鐴	p i
鐵	tʰ j ɛ
鐵人	tʰ j ɛ ʐ ə n
鐵人三項	tʰ j ɛ ʐ ə n s ä n ɕ j ɑ ŋ
鐵公雞	tʰ j ɛ k ʊ ŋ t ɕ i
鐵力	tʰ j ɛ l i
鐵勒	tʰ j ɛ l ɤ
鐵包金	tʰ j ɛ p ɑ ʊ̯ t ɕ i n
鐵匠	tʰ j ɛ t ɕ j ɑ ŋ
鐵匠鋪	tʰ j ɛ t ɕ j ɑ ŋ pʰ u
鐵嘴	tʰ j ɛ t s w e ɪ̯
鐵器	tʰ j ɛ t ɕʰ i
鐵器時代	tʰ j ɛ t ɕʰ i ʂ ʐ̩ t a ɪ̯
鐵四指	tʰ j ɛ s z̩ ʈ ʂ ʐ̩
鐵塔	tʰ j ɛ tʰ ä
鐵定	tʰ j ɛ t i ŋ
鐵山	tʰ j ɛ ʂ ä n
鐵嶺	tʰ j ɛ l i ŋ
鐵幕	tʰ j ɛ m u
鐵干里克	tʰ j ɛ k ä n l i kʰ ɤ
鐵廟	tʰ j ɛ m j ɑ ʊ̯
鐵廟溝	tʰ j ɛ m j ɑ ʊ̯ k o ʊ̯
鐵律	tʰ j ɛ l y
鐵心	tʰ j ɛ ɕ i n
鐵心石腸	tʰ j ɛ ɕ i n ʂ ʐ̩ ʈ ʂʰ ɑ ŋ
鐵打	tʰ j ɛ t ä
鐵托	tʰ j ɛ tʰ w ɔ
鐵拳	tʰ j ɛ t ɕʰ ɥ ɛ n
鐵撬	tʰ j ɛ t ɕʰ j ɑ ʊ̯
鐵木真	tʰ j ɛ m u ʈ ʂ ə n
鐵木里克	tʰ j ɛ m u l i kʰ ɤ
鐵板	tʰ j ɛ p ä n
鐵板一塊	tʰ j ɛ p ä n i kʰ w a ɪ̯
鐵板燒	tʰ j ɛ p ä n ʂ ɑ ʊ̯
鐵桶	tʰ j ɛ tʰ ʊ ŋ
鐵桿	tʰ j ɛ k ɑ ɻ
鐵桿粉絲	tʰ j ɛ k ɑ ɻ f ə n s z̩
鐵棒	tʰ j ɛ p ɑ ŋ
鐵樹	tʰ j ɛ ʂ u
鐵橋	tʰ j ɛ t ɕʰ j ɑ ʊ̯
鐵櫃	tʰ j ɛ k w e ɪ̯
鐵氟龍	tʰ j ɛ f u l ʊ ŋ
鐵氰化鉀	tʰ j ɛ t ɕʰ i ŋ x w ä t ɕ j ä
鐵水	tʰ j ɛ ʂ w e ɪ̯
鐵熱克	tʰ j ɛ ʐ ɤ kʰ ɤ
鐵熱木	tʰ j ɛ ʐ ɤ m u
鐵爐	tʰ j ɛ l u
鐵爾麥	tʰ j ɛˀ ɤ ɻ m a ɪ̯
鐵牛	tʰ j ɛ n j o ʊ̯
鐵甕城	tʰ j ɛ w ə ŋ ʈ ʂʰ ɤ ŋ
鐵甲	tʰ j ɛ t ɕ j ä
鐵甲車	tʰ j ɛ t ɕ j ä ʈ ʂʰ ɤ
鐵皮	tʰ j ɛ pʰ i
鐵皮屋	tʰ j ɛ pʰ i u
鐵石心腸	tʰ j ɛ ʂ ʐ̩ ɕ i n ʈ ʂʰ ɑ ŋ
鐵砧	tʰ j ɛ ʈ ʂ ə n
鐵砧子	tʰ i ə ʈ ʂ ə ŋ t s z̩
鐵礦	tʰ j ɛ kʰ w ɑ ŋ
鐵礦石	tʰ j ɛ kʰ w ɑ ŋ ʂ ʐ̩
鐵票	tʰ j ɛ pʰ j ɑ ʊ̯
鐵窗	tʰ j ɛ ʈ ʂʰ w ɑ ŋ
鐵筆	tʰ j ɛ p i
鐵粉	tʰ j ɛ f ə n
鐵絲	tʰ j ɛ s z̩
鐵絲網	tʰ j ɛ s z̩ w ɑ ŋ
鐵罐	tʰ j ɛ k w ä n
鐵肺	tʰ j ɛ f e ɪ̯
鐵腕	tʰ j ɛ w ä n
鐵莧菜	tʰ j ɛ ɕ j ɛ n t sʰ a ɪ̯
鐵蓮花	tʰ j ɛ l j ɛ n x w ä
鐵蛋	tʰ j ɛ t ä n
鐵血主義	tʰ j ɛ ɕ ɥ ɛ ʈ ʂ u i
鐵衖	tʰ j ɛ l ʊ ŋ
鐵製品	tʰ j ɛ ʈ ʂ ʐ̩ pʰ i n
鐵觀音	tʰ j ɛ k w ä n i n
鐵證	tʰ j ɛ ʈ ʂ ɤ ŋ
鐵證如山	tʰ j ɛ ʈ ʂ ɤ ŋ ʐ u ʂ ä n
鐵質	tʰ j ɛ ʈ ʂ ʐ̩
鐵路	tʰ j ɛ l u
鐵蹄	tʰ j ɛ tʰ i
鐵軌	tʰ j ɛ k w e ɪ̯
鐵道	tʰ j ɛ t ɑ ʊ̯
鐵針	tʰ j ɛ ʈ ʂ ə n
鐵銅	tʰ j ɛ tʰ ʊ ŋ
鐵鍁	tʰ j ɛ ɕ j ɛ n
鐵鍋	tʰ j ɛ k w ɔ
鐵鍬	tʰ j ɛ t ɕʰ j ɑ ʊ̯
鐵鎖	tʰ j ɛ s w ɔ
鐵鎚	tʰ j ɛ ʈ ʂʰ w e ɪ̯
鐵鏈	tʰ j ɛ l j ɛ n
鐵鏈子	tʰ j ɛ l j ɛ n d z̥ z̩
鐵鏽	tʰ j ɛ ɕ j o ʊ̯
鐵門	tʰ j ɛ m ə n
鐵門關	tʰ j ɛ m ə n k w ä n
鐵閘	tʰ j ɛ ʈ ʂ ä
鐵青	tʰ j ɛ t ɕʰ i ŋ
鐵面	tʰ j ɛ m j ɛ n
鐵面無私	tʰ j ɛ m j ɛ n u s z̩
鐵鞭	tʰ j ɛ p j ɛ n
鐵頭功	tʰ j ɛ tʰ o ʊ̯ k ʊ ŋ
鐵飯碗	tʰ j ɛ f ä n w ɑ ɻ
鐵餅	tʰ j ɛ p i ŋ
鐵馬	tʰ j ɛ m ä
鐵騎	tʰ j ɛ t ɕʰ i
鐵驪	tʰ j ɛ l i
鐵骨錚錚	tʰ j ɛ k u ʈ ʂ ɤ ŋ ʈ ʂ ɤ ŋ
鐵鳥	tʰ j ɛ n j ɑ ʊ̯
鐵鳥兒	tʰ j ɛ n j a ʊ̯ ɻʷ
鐵齒	tʰ j ɛ ʈ ʂʰ ʐ̩
鐶	ɕ ɥ ɛ n
鐸	t w ɔ
鐹	k w ɔ
鐺	ʈ ʂʰ ɤ ŋ
鐺子	t ɑ ŋ d z̥ z̩
鐻	t ɕ y
鐼	p ə n
鐽	t ä
鐾	p e ɪ̯
鐿	i
鑀	ˀa ɪ̯
鑄	ʈ ʂ u
鑄劍為犁	ʈ ʂ u t ɕ j ɛ n w e ɪ̯ l i
鑄成大錯	ʈ ʂ u ʈ ʂʰ ɤ ŋ t ä t sʰ w ɔ
鑄模	ʈ ʂ u m w ɔ
鑄造	ʈ ʂ u t s ɑ ʊ̯
鑄鐵	ʈ ʂ u tʰ j ɛ
鑈	n j ɛ
鑉	x ɤ
鑊	x w ɔ
鑊氣	x w ɔ t ɕʰ i
鑋	t ɕʰ i ŋ
鑌	p i n
鑌鐵	p i n tʰ j ɛ
鑏	n i ŋ
鑐	ɕ y
鑑別診斷	t ɕ j ɛ n p j ɛ ʈ ʂ ə n t w ä n
鑑賞家	t ɕ j ɛ n ʂ ɑ ŋ t ɕ j ä
鑒	t ɕ j ɛ n
鑒別	t ɕ j ɛ n p j ɛ
鑒定	t ɕ j ɛ n t i ŋ
鑒戒	t ɕ j ɛ n t ɕ j ɛ
鑒於	t ɕ j ɛ n y
鑒識	t ɕ j ɛ n ʂ ʐ̩
鑒賞	t ɕ j ɛ n ʂ ɑ ŋ
鑔	ʈ ʂʰ ä
鑔子	ʈ ʂʰ ä d z̥ z̩
鑕	ʈ ʂ ʐ̩
鑞	l ä
鑞鎗頭	l ä t ɕʰ j ɑ ŋ tʰ o ʊ̯
鑟	t u
鑠	ʂ w ɔ
鑢	l y
鑣	p j ɑ ʊ̯
鑥	l u
鑨	l ʊ ŋ
鑩	ˀɤ
鑪	l u
鑫	ɕ y n
鑭	l ä n
鑭系	l ä n ɕ i
鑭系元素	l ä n ɕ i ɥ ɛ n s u
鑮	p w ɔ
鑯	t ɕ j ɛ n
鑰	ɥ ɛ
鑰匙	y ə s z̩
鑰匙兒童	j ɑ ʊ̯ ʈ ʂʰ ʐ̩ˀ ɤ ɻ tʰ ʊ ŋ
鑰匙圈	j ɑ ʊ̯ ʂ ʐ̩ t ɕʰ ɥ ɛ n
鑰匙扣	j ɑ ʊ̯ ʂ ʐ̩ kʰ o ʊ̯
鑰匙鏈	j ɑ ʊ̯ ʂ ʐ̩ l j ɛ n
鑱	ʈ ʂʰ ä n
鑲	ɕ j ɑ ŋ
鑲嵌	ɕ j ɑ ŋ t ɕʰ j ɛ n
鑲白旗	ɕ j ɑ ŋ p a ɪ̯ t ɕʰ i
鑲紅旗	ɕ j ɑ ŋ x ʊ ŋ t ɕʰ i
鑲藍旗	ɕ j ɑ ŋ l ä n t ɕʰ i
鑲邊	ɕ j ɑ ŋ p j ɛ n
鑲黃旗	ɕ j ɑ ŋ x w ɑ ŋ t ɕʰ i
鑴	ɕ i
鑶	t sʰ ɑ ŋ
鑷	nʲ i ɛ
鑷子	nʲ i ɛ t s z̩
鑷子把兒	n j ɛ d z̥ z̩ p ɑ ɻ
鑸	l e ɪ̯
鑹	t sʰ w ä n
鑼	l w ɔ
鑼圈岩	l w ɔ t ɕʰ ɥ ɛ n j ɛ n
鑼場	l w ɔ ʈ ʂʰ ɑ ŋ
鑼鼓	l w ɔ k u
鑽	t s w ä n
鑽井	t s w ä n t ɕ i ŋ
鑽台	t s w ä n tʰ a ɪ̯
鑽嘴	t s w ä n t s w e ɪ̯
鑽塔	t s w ä n tʰ ä
鑽子	t s w ä n d z̥ z̩
鑽孔	t s w ä n kʰ ʊ ŋ
鑽戒	t s w ä n t ɕ j ɛ
鑽探	t s w ä n tʰ ä n
鑽木取火	t s w ä n m u t ɕʰ y x w ɔ
鑽機	t s w ä n t ɕ i
鑽營	t s w ä n i ŋ
鑽牛角尖	t s w ä n n j o ʊ̯ t ɕ j ɑ ʊ̯ t ɕ j ɛ n
鑽石	t s w ä n ʂ ʐ̩
鑽石山	t s w ä n ʂ ʐ̩ ʂ ä n
鑽石王老五	t s w ä n ʂ ʐ̩ w ɑ ŋ l ɑ ʊ̯ u ɻʷ
鑽研	t s w ä n j ɛ n
鑽進	t s w ä n t ɕ i n
鑽頭	t s w ä n tʰ o ʊ̯
鑾	l w ä n
鑾輿	l w ä n y
鑾駕	l w ä n t ɕ j ä
鑿	t s ɑ ʊ̯
鑿井	t s ɑ ʊ̯ t ɕ i ŋ
鑿子	t sʰ o t s z̩
鑿空	t s ɑ ʊ̯ kʰ ʊ ŋ
鑿空之論	t s ɑ ʊ̯ kʰ ʊ ŋ ʈ ʂ ʐ̩ l w ə n
钀	n j ɛ
钁	t ɕ ɥ ɛ
钂	tʰ ɑ ŋ
長	ʈ ʂʰ ɑ ŋ
長三角	ʈ ʂʰ ɑ ŋ s ä n t ɕ j ɑ ʊ̯
長上	ʈ ʂ ɑ ŋ ʂ ɑ ŋ
長久	ʈ ʂʰ ɑ ŋ t ɕ j o ʊ̯
長井	ʈ ʂʰ ɑ ŋ t ɕ i ŋ
長亭	ʈ ʂʰ ɑ ŋ tʰ i ŋ
長人	ʈ ʂʰ ɑ ŋ ʐ ə n
長住	ʈ ʂʰ ɑ ŋ ʈ ʂ u
長俊	ʈ ʂ ɑ ŋ t ɕ y n
長倉	ʈ ʂʰ ɑ ŋ t sʰ ɑ ŋ
長假	ʈ ʂʰ ɑ ŋ t ɕ j ä
長兄	ʈ ʂ ɑ ŋ ɕ j ʊ ŋ
長凳	ʈ ʂʰ ɑ ŋ t ɤ ŋ
長出	ʈ ʂ ɑ ŋ ʈ ʂʰ u
長刀	ʈ ʂʰ ɑ ŋ t ɑ ʊ̯
長劍	ʈ ʂʰ ɑ ŋ t ɕ j ɛ n
長勢	ʈ ʂ ɑ ŋ ʂ ʐ̩
長句	ʈ ʂʰ ɑ ŋ t ɕ y
長史	ʈ ʂ ɑ ŋ ʂ ʐ̩
長吁短嘆	ʈ ʂʰ ɑ ŋ ɕ y t w ä n tʰ ä n
長吏	ʈ ʂ ɑ ŋ l i
長命	ʈ ʂʰ ɑ ŋ m i ŋ
長命百歲	ʈ ʂʰ ɑ ŋ m i ŋ p a ɪ̯ s w e ɪ̯
長嘆	ʈ ʂʰ ɑ ŋ tʰ ä n
長嘯	ʈ ʂʰ ɑ ŋ ɕ j ɑ ʊ̯
長嘴捕蛛鳥	ʈ ʂʰ ɑ ŋ t s w e ɪ̯ p u ʈ ʂ u n j ɑ ʊ̯
長噸	ʈ ʂʰ ɑ ŋ t w ə n
長坪	ʈ ʂʰ ɑ ŋ pʰ i ŋ
長城	ʈ ʂʰ ɑ ŋ ʈ ʂʰ ɤ ŋ
長埫口	ʈ ʂʰ ɑ ŋ tʰ ɑ ŋ kʰ o ʊ̯
長執	ʈ ʂ ɑ ŋ ʈ ʂ ʐ̩
長堰	ʈ ʂʰ ɑ ŋ j ɛ n
長壽	ʈ ʂʰ ɑ ŋ ʂ o ʊ̯
長壽麵	ʈ ʂʰ ɑ ŋ ʂ o ʊ̯ m j ɛ n
長夜	ʈ ʂʰ ɑ ŋ j ɛ
長大	ʈ ʂ ɑ ŋ t a
長天	ʈ ʂʰ ɑ ŋ tʰ j ɛ n
長女	ʈ ʂ ɑ ŋ n y
長姊	ʈ ʂ ɑ ŋ t s z̩
長子	ʈ ʂʰ ɑ ŋ t s z̩
長存	ʈ ʂʰ ɑ ŋ t sʰ w ə n
長孫	ʈ ʂ ɑ ŋ s w ə n
長安	ʈ ʂʰ ɑ ŋˀ ä n
長安街	ʈ ʂʰ ɑ ŋˀ ä n t ɕ j ɛ
